u,v,corridor,corridor_type,approx_edge_betweenness
3657930405,303246897,Waterfront Road,Named corridor,0.008009164969450101
303242741,5082546519,Arbutus Road,Named corridor,0.007993890020366599
1927300993,1918722915,Church Hill Roundabout,Named corridor,0.007976069246435845
1891813867,271809260,Longwall Road,Named corridor,0.007965885947046843
1927155728,5292668974,Church Hill Roundabout,Named corridor,0.007935336048879837
272111675,272111708,Sr. Patientia Road,Named corridor,0.007932790224032586
1946839565,3456873865,Gladiola Road,Named corridor,0.00790478615071283
4284485758,1946844988,Bush Road,Named corridor,0.007828411405295315
5317090569,3706457462,Wellington Road,Named corridor,0.007808044806517311
271986672,5292575110,Little Bay Roundabout,Named corridor,0.007670570264765784
271986609,5292575722,Little Bay Roundabout,Named corridor,0.007665478615071283
303255047,303255104,Hummingbird Road,Named corridor,0.007637474541751527
1791649374,1791645399,The Keys Road,Named corridor,0.007632382892057026
1109448630,1109448631,Anna's Hoop Estate Road,Named corridor,0.007612016293279022
1111844952,1840729280,St John's Estate Road,Named corridor,0.007599287169042769
1891821238,3672246173,Voorstraat,Named corridor,0.007578920570264765
4283312617,271812481,A.J.C. Brouwersweg,Named corridor,0.0075763747454175145
1790176497,2670028315,Amazone Road,Named corridor,0.007561099796334012
303239028,303238682,Sugarapple Road,Named corridor,0.007561099796334012
1946844988,1946844986,Bush Road,Named corridor,0.007556008146639511
303244494,303244323,George C. de Weever Road,Named corridor,0.0075152749490835025
1111818656,1111818665,Golden Grove Estate Road,Named corridor,0.007510183299389002
558702365,558702364,Pigeon Road,Named corridor,0.007494908350305499
6677367419,6677367413,Unnamed / Residential,Residual road group,0.0074541751527494905
303248790,250656141,Welfare Road,Named corridor,0.007413441955193482
1973313655,5109208547,Gulf Scallop Drive,Named corridor,0.007408350305498981
3134903557,5131978537,Back Street,Named corridor,0.0073930753564154785
3656699070,1891813881,Achter Straat,Named corridor,0.007365071283095722
5106084647,4284362594,Caines Drive,Named corridor,0.0073421588594704676
7511127091,303245876,Kings Of The Sea Road,Named corridor,0.007326883910386965
303239118,3657225828,Unnamed / Residential,Residual road group,0.007319246435845214
5116267618,271976401,Melford Hazel Road,Named corridor,0.007298879837067209
271812481,1033359915,A.J.C. Brouwersweg,Named corridor,0.007191955193482688
1033359915,1033360582,A.J.C. Brouwersweg,Named corridor,0.007156313645621181
1946905489,303246931,Wellington Road,Named corridor,0.007125763747454174
303246187,4283103465,Wavy Clam Road,Named corridor,0.007057026476578411
5094620385,303248047,Billy Folly Road,Named corridor,0.007018839103869653
303246931,303246930,Wellington Road,Named corridor,0.006983197556008146
303246960,303246921,Wellington Road,Named corridor,0.006942464358452138
303246930,3704733951,Wellington Road,Named corridor,0.006845723014256619
3704733951,303246928,Wellington Road,Named corridor,0.006771894093686354
303244645,303244325,John Philips Road,Named corridor,0.0067693482688391034
303244325,303244324,Nazareth Road,Named corridor,0.006759164969450102
5101763256,4283348315,Well Road,Named corridor,0.006746435845213849
303242743,303242741,Arbutus Road,Named corridor,0.006713340122199592
303243201,5118409145,Carnation Road,Named corridor,0.0067107942973523415
1927155448,1919289228,Betty's Estate Road,Named corridor,0.006664969450101832
303245876,7511127091,Kings Of The Sea Road,Named corridor,0.006647148676171079
1947048687,1947048696,Achter Straat,Named corridor,0.006644602851323829
1927155341,1927155335,Osborne Kruythoff Roundabout,Named corridor,0.006634419551934827
271824163,5107794662,Defiance Road,Named corridor,0.006619144602851323
5298422710,3704733951,Wellington Road,Named corridor,0.00660386965376782
5105797416,4284362482,Caines Drive,Named corridor,0.006586048879837067
1840729280,1840729282,St John's Estate Road,Named corridor,0.006586048879837067
5081682851,4284362484,North Spring Drive,Named corridor,0.006575865580448065
4284362482,4284362594,Caines Drive,Named corridor,0.006575865580448065
5092567232,4283387704,Indigo Bay Blvde,Named corridor,0.006573319755600814
4283271746,303244655,Felix Marlin Road,Named corridor,0.006565682281059063
4284362594,5106084647,Caines Drive,Named corridor,0.006565682281059063
4284362484,1111757709,North Spring Drive,Named corridor,0.006560590631364562
5106084647,4284362600,Caines Drive,Named corridor,0.006555498981670061
558702364,303253293,Pigeon Road,Named corridor,0.006547861507128309
4284362600,12741558230,Caines Drive,Named corridor,0.006545315682281058
5131978537,1947048687,Achter Straat,Named corridor,0.006542769857433808
272111674,5927198471,Airport Road,Named corridor,0.0065402240325865574
12741558230,1111757692,Caines Drive,Named corridor,0.0065351323828920565
1840729293,303240581,Beryl Richardson Road,Named corridor,0.006519857433808554
1795509407,1795509338,Rice Hill Estate Road,Named corridor,0.006519857433808554
303246921,11827164756,Wellington Road,Named corridor,0.0065020366598778
5927198471,2644100854,Airport Road,Named corridor,0.006494399185336048
271976401,5105819319,Melford Hazel Road,Named corridor,0.006448574338085539
5091285973,271993364,Spanish Fort Road,Named corridor,0.006412932790224033
303242927,303242741,Flamboyant Road,Named corridor,0.0063645621181262725
4284362594,4284362482,Caines Drive,Named corridor,0.006334012219959266
3657225828,303239160,Unnamed / Residential,Residual road group,0.006316191446028513
303244323,303244324,Nazareth Road,Named corridor,0.006293279022403259
1111818665,1109448597,Golden Grove Estate Road,Named corridor,0.006290733197556008
303246930,303246931,Wellington Road,Named corridor,0.006229633401221996
279561398,279561406,Fort Hill Road,Named corridor,0.00620417515274949
279561404,279561553,Fort Willem Road,Named corridor,0.006193991853360488
3283102410,271976544,Oyster Pond Road,Named corridor,0.006173625254582485
3704733951,303246930,Wellington Road,Named corridor,0.006168533604887983
303239712,303239171,Pear Road,Named corridor,0.006168533604887983
5118409145,303242927,Flamboyant Road,Named corridor,0.006165987780040733
1927155560,11770931060,Lane 4,Named corridor,0.006109979633401222
4983625051,5101763256,Well Road,Named corridor,0.006061608961303462
279561406,279561404,Fort Willem Road,Named corridor,0.006041242362525458
279561553,5317215130,Fort Willem Road,Named corridor,0.006033604887983706
303248047,3703336813,Billy Folly Road,Named corridor,0.006010692464358452
1795426214,5101763235,Well Road,Named corridor,0.005972505091649694
303239029,303238683,Apricot Road,Named corridor,0.005891038696537678
3456873865,1946839564,Gladiola Road,Named corridor,0.005878309572301425
1947508262,271811376,Achter Straat,Named corridor,0.005829938900203666
303239160,5081121721,Unnamed / Residential,Residual road group,0.005814663951120163
303240581,1840729293,Beryl Richardson Road,Named corridor,0.00580448065173116
303246931,1946905489,Wellington Road,Named corridor,0.005791751527494908
1891813873,271811376,Tamarinda Steeg,Named corridor,0.005786659877800407
1918592982,303242739,Arbutus Road,Named corridor,0.005692464358452138
1840729298,303240998,Cabbage Road,Named corridor,0.005664460285132383
1109448630,1111765259,Belvederd Estate Road,Named corridor,0.005659368635437882
5105271249,5105271267,Hodge Lane,Named corridor,0.005659368635437882
303238971,303238973,Lemon Road,Named corridor,0.00565173116089613
5101763235,1795426220,Well Road,Named corridor,0.005623727087576374
11827164756,303246939,Wellington Road,Named corridor,0.005621181262729124
1868688321,1795426214,Well Road,Named corridor,0.0056135437881873725
303238973,5081121721,Unnamed / Residential,Residual road group,0.0056135437881873725
5107794662,4284327643,Defiance Road,Named corridor,0.00560081466395112
1840729282,303239887,St John's Estate Road,Named corridor,0.00560081466395112
1639802346,5106084650,Madrid Road,Named corridor,0.00560081466395112
303245920,303245924,Guana Bay Road,Named corridor,0.00560081466395112
303255104,303255078,Hummingbird Road,Named corridor,0.00560081466395112
5081121721,303239160,Unnamed / Residential,Residual road group,0.00559826883910387
303239160,3657225828,Unnamed / Residential,Residual road group,0.005588085539714867
303253293,303253794,Laughing Bird Road,Named corridor,0.005582993890020366
3657225828,303239118,Unnamed / Residential,Residual road group,0.005572810590631364
1947004343,1760249474,L. van Beethoven Road,Named corridor,0.005572810590631364
303239118,5081517596,Unnamed / Residential,Residual road group,0.005562627291242362
271798681,271807661,H. Beaujon Steeg,Named corridor,0.00554989816700611
5081517596,303239084,Unnamed / Residential,Residual road group,0.005547352342158859
303242877,1927155689,Hybiscus Road,Named corridor,0.005542260692464358
1947048678,3134903557,Hendrikstraat,Named corridor,0.005524439918533604
1795509338,1795509297,Rice Hill Estate Road,Named corridor,0.005516802443991853
1639802337,4284366872,Zorg en Rust Road,Named corridor,0.005486252545824847
3709237697,303240134,W.R. Plantz Road,Named corridor,0.005478615071283096
5105819319,1795530479,Melford Hazel Road,Named corridor,0.005455702647657841
1795426220,1973273421,Well Road,Named corridor,0.00545315682281059
303248689,1069034502,Zircon Road,Named corridor,0.005432790224032587
303238683,303239061,Apricot Road,Named corridor,0.005394602851323828
1973273421,4983625051,Well Road,Named corridor,0.005366598778004073
5317090570,5317090572,Cay Bay Road,Named corridor,0.005364052953156823
4284362482,5105797416,Caines Drive,Named corridor,0.0053258655804480646
1891813873,1891815949,Voorstraat,Named corridor,0.0052673116089613035
5317090572,1927155379,Cay Bay Road,Named corridor,0.005259674134419552
1840729294,303240136,W.B. Petersen Road,Named corridor,0.005259674134419552
1919289228,1919289243,Betty's Estate Road,Named corridor,0.005259674134419552
303242739,5082546519,Arbutus Road,Named corridor,0.005241853360488798
303246939,303246940,Well Road,Named corridor,0.005239307535641548
5105271267,3936303352,Hodge Lane,Named corridor,0.005224032586558044
1947048695,1947048696,Hotel Steeg,Named corridor,0.005175661914460285
250656196,272111674,Airport Road,Named corridor,0.005175661914460285
303240998,5081832628,Carrot Road,Named corridor,0.005160386965376781
303242643,1918736295,Pigeon Pea Road,Named corridor,0.0051527494908350305
250656114,303249771,Cashew Tree Road,Named corridor,0.005134928716904277
1891815949,1947508262,Drukker Steeg,Named corridor,0.005106924643584521
278331976,5097820166,Unresolved multi-name edge,Residual road group,0.005091649694501018
11770931060,1927155482,Lane 4,Named corridor,0.005091649694501018
303240021,5081594005,Ebenezer Road,Named corridor,0.005076374745417515
303246973,303246974,Orange Grove Road,Named corridor,0.005071283095723014
1109448631,1111818525,Annas Hoop Estate Road,Named corridor,0.005068737270875763
4283103465,1840738793,Wavy Clam Road,Named corridor,0.005066191446028513
303246828,5081627506,Guiro Road,Named corridor,0.005066191446028513
303253794,303254010,Pelican Road,Named corridor,0.005066191446028513
4283387704,5105967741,Indigo Bay Boulevard,Named corridor,0.005061099796334012
303240581,303240457,Beryl Richardson Road,Named corridor,0.00505346232179226
5105875725,4283376100,Almond Grove Road,Named corridor,0.005048370672097759
3658399358,3658399361,Mildrum Road,Named corridor,0.0050407331975560075
5081136035,1891821238,Voorstraat,Named corridor,0.005028004073319756
558621716,303255047,Grounddove Road,Named corridor,0.005028004073319756
5082464626,303242643,Radish Road,Named corridor,0.005017820773930753
303238857,303238965,Lemon Road,Named corridor,0.005015274949083503
5100669086,2970143340,Sea Grape Drive,Named corridor,0.005
1946814867,5130592914,Sunflower Road,Named corridor,0.005
272111003,272110998,Rabbit Road,Named corridor,0.005
5090152287,272110974,Camel Road,Named corridor,0.005
1791647059,1791647067,Column Cactus Drive,Named corridor,0.005
5082464624,5082464626,Unnamed / Residential,Residual road group,0.005
1791649413,271802960,Unnamed / Residential,Residual road group,0.005
5081725594,5081725600,Gladiola Road,Named corridor,0.005
5082062354,5082062352,Unnamed / Residential,Residual road group,0.005
5126047350,2970143340,Sea Grape Drive,Named corridor,0.005
5111723782,5111723776,Unnamed / Residential,Residual road group,0.005
9816259048,9816259047,Unnamed / Residential,Residual road group,0.005
3656846948,5105862514,Dominica Road,Named corridor,0.005
5081747838,3656813314,Unnamed / Residential,Residual road group,0.005
303254452,3656717365,Gullin Road,Named corridor,0.005
5108101070,1868688325,Unnamed / Residential,Residual road group,0.005
5322445671,4284328374,Unnamed / Residential,Residual road group,0.005
303239911,1840729282,Ponnum Drive,Named corridor,0.005
303240610,303240033,Melford A. Hazel Road,Named corridor,0.005
1927267039,4024314855,Unnamed / Residential,Residual road group,0.005
3657008826,5106586184,Bequia Drive,Named corridor,0.005
544045372,544045387,Eagle Road,Named corridor,0.005
5317215555,1947004247,Kudu Drive,Named corridor,0.005
303240859,4283212568,Unnamed / Residential,Residual road group,0.005
4283271747,303244641,Ch. Maccow Road,Named corridor,0.005
303239886,303239360,Abolition Drive,Named corridor,0.005
1791676265,1791676268,Charity Drive,Named corridor,0.005
4283156652,250652602,Madeleine Drive,Named corridor,0.005
1794953140,1794953143,Williams Drive,Named corridor,0.005
1791624397,272111918,F. Alfie Heileger Drive,Named corridor,0.005
1927267029,1927267026,Chestnut Turban Shell Road,Named corridor,0.005
4284327633,5081711365,St Lucia Drive,Named corridor,0.005
3709191251,1946844986,Wobble Vine Road,Named corridor,0.005
5081824388,1946850598,Banana Road,Named corridor,0.005
3974366445,303245913,Triton Shell Road,Named corridor,0.005
3656887983,5106176814,Bern Drive,Named corridor,0.005
5113273928,319861601,Onyx Road,Named corridor,0.005
